incident_id,year,title,description,incident_url,in_signal,out_signal,reason
723,2024,Instagram Algorithms Reportedly Directed Children's Merchandise Ad Campaign to Adult Men and Sex Offenders,"An Instagram ad campaign for children's merchandise was intended to reach adult women but was instead predominantly shown to adult men, including convicted sex offenders, due to Instagram's algorithmic targeting. This failure is reported to have led to direct solicitations for sex with a 5-year-old model in the ads.",https://incidentdatabase.ai/cite/723,False,False,no-keyword-match
724,2024,Purportedly AI-Generated Papers Are Alleged to Have Manipulated Scopus Rankings in Top Philosophy Journals,"Three reportedly fake journals published by Addleton Academic Publishers allegedly manipulated Scopus rankings by extensively cross-citing each other and using AI-generated papers filled with buzzwords. These journals, placed in the top 10 of Scopus's 2023 CiteScore philosophy list, reportedly featured fake authors, affiliations, and grant numbers, in turn allegedly pushing legitimate journals to lower tiers, affecting academic evaluations and awards.",https://incidentdatabase.ai/cite/724,False,False,no-keyword-match
725,2024,Cartels Reportedly Using AI to Expand Operations into Financial Fraud and Human Trafficking,"The Jalisco New Generation Cartel is reportedly using AI to expand its financial fraud and human trafficking operations, coercing individuals into illegal activities under the guise of legitimate jobs. INTERPOL warns that this integration of AI into criminal enterprises is a growing trend among cartels across Europe, Asia, and Africa as well.",https://incidentdatabase.ai/cite/725,False,False,no-keyword-match
727,2024,Synthetic Voice 'Olesya' by Storm-1516 Falsely Accuses Ukraine in U.S. Election Disinformation Campaign,"Russian operatives used AI to create a fake video and voice of ""Olesya,"" a supposed troll in Kyiv, falsely claiming involvement in U.S. elections to support President Biden. U.S. intelligence confirmed the voice was AI-generated. This disinformation campaign aimed to mislead voters, erode trust in democratic institutions, and influence the 2024 election. The incident involved the group Storm-1516, individuals linked to Valery Korovin, and potential veterans of the Internet Research Agency.",https://incidentdatabase.ai/cite/727,False,False,no-keyword-match
728,2024,AI Firm Lovo Accused of Illegally Replicating Voice Actors' Voices,"Two voice actors, Paul Skye Lehrman and Linnea Sage, are suing AI start-up Lovo for allegedly creating and promoting unauthorized clones of their voices. Lovo's synthetic voices were discovered in various media, including a podcast and promotional videos. The actors claim they were misled into providing voice samples, which were then used without consent, violating trademark and privacy laws. ",https://incidentdatabase.ai/cite/728,False,False,no-keyword-match
732,2024,Whisper Speech-to-Text AI Reportedly Found to Create Violent Hallucinations,"Researchers at Cornell reportedly found that OpenAI's Whisper, a speech-to-text system, can hallucinate violent language and fabricated details, especially with long pauses in speech, such as from those with speech impairments. Analyzing 13,000 clips, they determined 1% contained harmful hallucinations. These errors pose risks in hiring, legal trials, and medical documentation. The study suggests improving model training to reduce these hallucinations for diverse speaking patterns.",https://incidentdatabase.ai/cite/732,False,False,no-keyword-match
733,2024,Auto Insurers Allegedly Are Surreptitiously Collecting and Scoring Driver Data,"The insurance industry allegedly uses AI and telematics to score drivers based on behaviors tracked by automakers and apps like Life360. Data, often collected without clear consent, may affect insurance rates and raises privacy concerns. Consumers are largely unaware of this surveillance, leading to potential misuse and discrimination based on driving habits or socioeconomic factors.",https://incidentdatabase.ai/cite/733,False,False,no-keyword-match
738,2024,"Department for Work and Pensions (DWP) Algorithm Wrongly Flags 200,000 for Housing Benefit Fraud","A Department for Work and Pensions (DWP) algorithm wrongly flagged over 200,000 UK housing benefit claims as high risk, resulting in unnecessary investigations. Two-thirds of these flagged claims were legitimate, causing wasted public funds and stress for claimants. Despite initial success in a pilot, the algorithm's real-world performance fell short. This incident highlights the risks of overreliance on automated systems in welfare administration.",https://incidentdatabase.ai/cite/738,False,False,no-keyword-match
740,2024,Department for Work and Pensions (DWP) AI Systems Allegedly Discriminate Against Single Mothers,"Researchers have argued that the Department for Work and Pensions' Universal Credit system disproportionately impacts single mothers. Automated processes in the system, designed to determine eligibility and detect fraud, are reported to have introduced biases, leading to financial instability and hardship. The algorithms allegedly miscalculate earnings and delay childcare reimbursements, in turn exacerbating income volatility and debt among single mothers.",https://incidentdatabase.ai/cite/740,False,False,no-keyword-match
745,2024,Figma Disables AI Feature After Accusations of Copying Apple’s Weather App,"Figma has temporarily disabled its AI design feature, ""Make Design,"" after accusations of copying Apple’s Weather app. Andy Allen of NotBoring Software highlighted the issue, prompting Figma CEO Dylan Field to deny claims of training the AI on specific app designs. However, Field acknowledged flaws in the QA process and promised to suspend the feature until it meets quality standards. The incident has implications for designers.",https://incidentdatabase.ai/cite/745,False,False,no-keyword-match
746,2024,Class Action Lawsuit Over Alleged Defects in Volkswagen's AI-Driven AEB Systems,"A class action lawsuit involving Volkswagen Group of America addresses alleged defects in the Automated Emergency Braking (AEB) systems of certain vehicles. The lawsuit claims these AI-driven systems failed to function properly, posing safety risks. Volkswagen denies the claims but has agreed to a settlement. Affected users can look up their vehicle's eligibility and file claims for reimbursement. The case brings into question the level of reliability of AI in critical automotive applications.",https://incidentdatabase.ai/cite/746,False,False,no-keyword-match
747,2024,Fatalities Reportedly Occur Despite VioGén Algorithm's Low or Negligible Risk Scores,"The VioGén algorithm was designed to help Spanish police assess and prioritize the risk of repeat domestic violence incidents. However, its low-risk assessment of Lobna Hemid reportedly led to inadequate protection; her husband murdered her. Since 2007, 247 women have been killed after being assessed by VioGén. A review of 98 homicides found that 55 of the slain women were scored as negligible or low risk. ",https://incidentdatabase.ai/cite/747,False,False,no-keyword-match
749,2024,Hoodline Accused of Misleadingly Attributing AI-Generated Articles to Human Authors,"In 2023, the news site Hoodline is reported to have begun publishing AI-generated articles with fake bylines, headshots, and biographies, allegedly misleading readers into believing they were authored by real journalists. This practice diminishes public trust and exemplifies the potential dangers of AI in journalism. Despite a disclaimer, the use of AI was not transparent.",https://incidentdatabase.ai/cite/749,False,False,no-keyword-match
751,2024,SearchGPT Reportedly Misleads Users with Incorrect Festival Dates in Demo,"OpenAI’s prototype AI tool, SearchGPT, provided incorrect dates for An Appalachian Summer Festival in Boone, North Carolina during a demonstration video. The AI listed dates that were incorrect, potentially misleading users planning to attend the event, but also harming the reputation of OpenAI as the incident occurred during a high-profile event.",https://incidentdatabase.ai/cite/751,False,False,no-keyword-match
752,2024,AI-Generated Obituaries Are Reportedly Intensifying Grief for Bereaved Families,"AI-generated obituaries on various websites are reported to have compounded the grief of bereaved families by spreading incorrect and unauthorized information about their loved ones. These obituaries, produced without the families' knowledge, often contain errors and appear on ad-filled sites, exacerbating the emotional distress of the grieving process.",https://incidentdatabase.ai/cite/752,False,False,no-keyword-match
753,2024,BNN Breaking's AI-Driven Errors Reportedly Damage Reputations and Spread Misinformation,"BNN Breaking, an AI-driven news site, published a false story about Irish DJ Dave Fanning, damaging his reputation. The site used AI to generate error-filled content, leading to numerous complaints and a defamation lawsuit against BNN and Microsoft. The site has since gone dormant.",https://incidentdatabase.ai/cite/753,False,False,no-keyword-match
758,2023,Teen's Overdose Reportedly Linked to Meta's AI Systems Failing to Block Ads for Illegal Drugs,"Meta's AI moderation systems reportedly failed to block ads for illegal drugs on Facebook and Instagram, allowing users to access dangerous substances. The system's failure is linked to the overdose death of Elijah Ott, a 15-year-old boy who sought drugs through Instagram.",https://incidentdatabase.ai/cite/758,False,False,no-keyword-match
761,2024,TikTok AI System Used to Amplify Election Disinformation by Foreign Networks,"AI-generated misinformation on TikTok, driven by foreign networks, has flooded the platform with false narratives about the 2024 U.S. presidential election. Thousands of videos spreading political lies were identified, potentially influencing millions of users. Despite TikTok’s efforts to remove these accounts, the AI-driven disinformation campaign continues to challenge the integrity of the election.",https://incidentdatabase.ai/cite/761,False,False,no-keyword-match
762,2024,Grok AI Reportedly Generates Offensive and Violent Images Without Proper Safeguards,"Elon Musk’s Grok AI, launched on X, generated offensive and violent images without adequate safety controls. The AI produced deepfakes of public figures like Taylor Swift, Kamala Harris, and Alexandria Ocasio-Cortez, as well as copyrighted characters such as Mickey Mouse in inappropriate scenarios. Despite claiming adherence to certain content guidelines, Grok's outputs included politically charged and explicit imagery",https://incidentdatabase.ai/cite/762,True,True,ambiguous-both-signals
767,2024,AI Image of Kamala Harris at DNC with Communist Flags Circulated by Trump,Donald Trump shared an AI-generated image on social media that falsely depicted Kamala Harris speaking at a DNC event surrounded by communist imagery including the hammer and sickle of the Soviet Union. The image was intended to undermine Harris ahead of the Democratic National Convention and to suggest that her views are aligned with communism.,https://incidentdatabase.ai/cite/767,False,False,no-keyword-match
774,2024,"Covert AI Influence Operations Linked to Russia, China, Iran, and Israel, OpenAI Reports","In a report released by OpenAI, the company described how its generative AI tools were misused by state actors and private companies in Russia, China, Iran, and Israel to conduct covert influence campaigns aimed at manipulating public opinion and geopolitical narratives.",https://incidentdatabase.ai/cite/774,False,False,no-keyword-match
775,2024,Elon Musk Reportedly Shared an AI-Generated Image Depicting Kamala Harris Dressed as a Communist Ruler,"Elon Musk reportedly shared an AI-generated image on X depicting Kamala Harris as a ""communist dictator"" in response to her post about Donald Trump's political intentions.",https://incidentdatabase.ai/cite/775,False,False,no-keyword-match
778,2024,Amazon's Alexa Reportedly Shows Political Preference Error in Trump-Harris Presidential Race Queries,"Amazon's Alexa was found to provide politically biased responses when asked about the 2024 presidential candidates. It refused to give reasons to vote for Donald Trump, citing neutrality, while offering detailed endorsements for Kamala Harris. Amazon labeled the discrepancy an ""error"" and reportedly corrected it.",https://incidentdatabase.ai/cite/778,False,False,no-keyword-match
780,2024,Joint Base Elmendorf-Richardson Soldier Faces Allegations of Using AI to Generate Child Pornography,"Seth Herrera, a U.S. Army soldier at Joint Base Elmendorf-Richardson (JBER), is accused of using artificial intelligence to generate pornography depicting minors with whom he was in contact. ",https://incidentdatabase.ai/cite/780,False,False,no-keyword-match
785,2024,ESPN's AI Coverage Overlooks Alex Morgan in Her Final Match Recap,"ESPN's AI-generated recap of Alex Morgan’s final professional soccer match failed to mention her significant retirement moment, instead providing a standard rundown that missed the emotional context.",https://incidentdatabase.ai/cite/785,False,False,no-keyword-match
788,2024,Instagram's Algorithm Reportedly Recommended Sexual Content to Teenagers' Accounts,"Tests by The Wall Street Journal and a researcher reportedly revealed that Instagram's AI-driven Reels algorithm recommends sexually suggestive content to accounts listed as 13 years old. Despite Meta's commitment to restrict such content for minors, explicit videos were served within minutes of account creation, according to the findings.",https://incidentdatabase.ai/cite/788,False,False,no-keyword-match
789,2024,Independent News Sites Flagged as Spam by Facebook's AI Moderation System,"Facebook's AI moderation system mistakenly flagged and removed legitimate news articles from independent local publishers as spam. This affected publishers worldwide, disrupting content distribution and impacting traffic. Despite attempts to appeal, many publishers received no response.",https://incidentdatabase.ai/cite/789,False,False,no-keyword-match
790,2024,Unrestricted AI Avatar Tool Accidentally Released by TikTok Permits Recitation of Hitler Quotes and Other Harmful Speech,"TikTok accidentally released an internal version of its AI digital avatar tool without safeguards, allowing users to generate videos where avatars could recite harmful content, including quotes from Hitler. The tool, meant for advertisers, was accessible to personal accounts and lacked the watermark indicating AI-generated content. TikTok has since removed the tool and acknowledged the problem.",https://incidentdatabase.ai/cite/790,False,False,no-keyword-match
791,2024,Google AI Error Prompts Parents to Use Fecal Matter in Child Training Exercise,"Google's AI Overview feature mistakenly advised parents to use human feces in a potty training exercise, misinterpreting a method that uses shaving cream or peanut butter as a substitute. This incident is another example of an AI failure in grasping contextual nuances that can lead to potentially harmful, and in this case unsanitary, recommendations. Google has acknowledged the error.",https://incidentdatabase.ai/cite/791,False,False,no-keyword-match
796,2024,Facebook's Content Moderation System Flagged and Removed Emergency Updates as Spam During Wildfires,"Facebook's AI moderation system wrongly flagged and removed dozens of posts containing vital emergency information during California's wildfire season, including real-time updates on evacuations and fire tracking. Posts from official sources like Cal Fire and the U.S. Forest Service were marked as spam, potentially endangering lives by restricting access to crucial updates. Despite user complaints, the issue persisted, with Facebook acknowledging the problem only after media inquiry.",https://incidentdatabase.ai/cite/796,False,False,no-keyword-match
803,2024,"Facebook's Algorithm Reportedly Amplifies AI-Generated Content, Fueling Misleading Posts","AI-generated spam images are increasingly filling Facebook feeds, with the platform’s algorithm reportedly amplifying these posts. Many of these images are bizarre, fake, and used in scams, misleading users into engaging with non-existent products or clickbait. ",https://incidentdatabase.ai/cite/803,False,False,no-keyword-match
808,2024,Infinite Campus AI-Driven Student Risk Model Leads to Cuts in Support for Nevada's Low-Income Schools,"An AI system developed by Infinite Campus and deployed by Nevada to identify at-risk students reportedly led to a sharp reduction in the number classified as needing support, dropping from 270,000 to 65,000. The reclassification allegedly caused significant budget cuts in schools serving low-income populations. The drastic reduction in identified at-risk students reportedly left thousands of vulnerable children without resources and support.",https://incidentdatabase.ai/cite/808,False,False,no-keyword-match
810,2024,TikTok Network Amplifies AI-Generated Nazi Propaganda and Hate Speech,"A coordinated neo-Nazi network on TikTok used AI-generated media, including Hitler speeches, to spread Nazi propaganda and extremist content, violating TikTok’s hate speech policies. The network evaded platform moderation through coded language, imagery, and music, with some accounts accumulating millions of views. TikTok’s algorithm further amplified the reach of this content, despite community guidelines.",https://incidentdatabase.ai/cite/810,False,False,no-keyword-match
811,2024,AI-Powered Transcription Services Allegedly Leak Confidential Workplace Discussions,"AI-powered meeting assistants, such as Otter.ai's OtterPilot and Zoom's AI Companion, have reportedly shared sensitive and private conversations beyond the intended audience. These tools, which are set to automatically record and distribute meeting transcripts, allegedly sent confidential discussions after participants had left the meeting, the consequences of which led to unintended exposure of proprietary information and privacy breaches.",https://incidentdatabase.ai/cite/811,False,False,no-keyword-match
813,2024,Starship Technologies Delivery Robot Reportedly Injures Arizona State University Employee,"A semi-autonomous delivery robot operated by Starship Technologies reportedly struck a pedestrian employed by Arizona State University on the campus sometime in September 2023, purportedly causing injuries after abruptly reversing into her. The robot is reported to have initially knocked the pedestrian down, then moved toward her again while she was still on the ground. The company reportedly offered the victim promo codes and insurance information as an apology. On September 19, 2024, 404 Media made the police report of the incident available.",https://incidentdatabase.ai/cite/813,False,False,no-keyword-match
820,2024,Alleged AI-Generated Photo Alteration Leads to Inappropriate Modifications in Speaker's Conference Picture,"An AI image expansion tool used by a conference organizer unintentionally altered Elizabeth Laraki’s profile picture for a marketing ad, making her blouse appear unbuttoned and showing a fabricated hint of undergarments. The AI generated the lower part of the image when expanding it for vertical formatting. The conference organizers quickly apologized and removed the altered content.",https://incidentdatabase.ai/cite/820,False,False,no-keyword-match
822,2024,Algorithmic Bias in French Welfare System Allegedly Discriminates Against Marginalized Groups,"A coalition of 15 human rights groups has launched legal action against the French government alleging that an algorithm used to detect welfare fraud discriminates against single mothers and disabled people. The algorithm assigns risk scores based on personal data. The process allegedly subjects vulnerable recipients to invasive investigations, violates privacy and anti-discrimination laws, and disproportionately affects marginalized groups.",https://incidentdatabase.ai/cite/822,False,False,no-keyword-match
823,2024,Cybercheck Tool Allegedly Provides Questionable Evidence in Murder Trials,"Global Intelligence's Cybercheck AI tool, used by law enforcement to track suspects based on open source data, has allegedly been providing inaccurate or unverifiable evidence in several murder trials. Reportedly the tool lacks transparency and often produces unreliable reports, which has prompted prosecutors to withdraw Cybercheck evidence from multiple cases after its findings were challenged, reportedly wasting law enforcement time and resources while undermining prosecutors' cases.",https://incidentdatabase.ai/cite/823,False,False,no-keyword-match
825,2024,AI News Site Hoodline San Jose Erroneously Misidentifies San Mateo District Attorney as Murder Suspect,"An AI-powered news site, Hoodline San Jose, falsely reported that the San Mateo County District Attorney had been charged with murder, which was an error resulting from misinterpreting a press release about a case the DA's office was prosecuting. The AI-generated article wrongly attributed the crime to the DA instead of the actual suspect.",https://incidentdatabase.ai/cite/825,False,False,no-keyword-match
827,2024,AI Transcription Tool Whisper Reportedly Inserting Fabricated Content in Medical Transcripts,"OpenAI's AI-powered transcription tool Whisper, used to translate and transcribe audio content such as patient consultations with doctors, is advertised as having near “human level robustness and accuracy.”  However, software engineers, developers and academic researchers have alleged that it is prone to making up chunks of text or even entire sentences and that some of the hallucinations can include racial commentary, violent rhetoric, and even imagined medical treatments.",https://incidentdatabase.ai/cite/827,False,False,no-keyword-match
830,2024,Error-Prone AI Accessibility Tools Reportedly Lead to Navigation Issues for Blind Internet Users,"AI-powered accessibility overlays on websites frequently mislabel or misinterpret content, in turn complicating navigation for blind users and others with disabilities. Users report that the AI tools interfere with screen readers and mislead them with inaccurate descriptions. The reported unreliability in these tools have prompted legal action, as the companies behind them seek compliance with accessibility laws. ",https://incidentdatabase.ai/cite/830,False,False,no-keyword-match
831,2024,NYC Subway AI Weapons Scanners Yield High False Positive Rate and Detect No Guns in Month-Long Pilot Test,"NYC implemented an AI enabled weapons scanner for a month-long pilot with limited success. Despite not finding any weapons during the September 2024 testing phase, there were 118 false positives in which a person was searched under suspicion of carrying a weapon with no actual gun detections.",https://incidentdatabase.ai/cite/831,False,False,no-keyword-match
833,2024,Polish Radio Station Replaces Human Hosts with AI-Generated Presenters to Simulate Interviewing Deceased Poet Wisława Szymborska,"Polish radio station Off Radio Krakow replaced human presenters with AI-generated ones and aired a simulated interview with the deceased poet Wisława Szymborska. The AI-driven experiment aimed to attract younger listeners but led to job losses for former hosts. In response to the public backlash, the station ended its use of AI presenters.",https://incidentdatabase.ai/cite/833,False,False,no-keyword-match
837,2024,Reportedly Fake CNN Broadcast Allegedly Used to Spread False Texas Election Results,"A reportedly fabricated CNN broadcast graphic showing early Texas election results for the 2024 U.S. presidential race circulated on social media on November 2, 2024. The purportedly manipulated image claimed that Vice President Kamala Harris led over Donald Trump before polls opened, allegedly fueling misinformation about election integrity. CNN is reported to have confirmed the image was inauthentic, and AFP debunked the claims.",https://incidentdatabase.ai/cite/837,False,False,no-keyword-match
840,2024,AI-Generated Media Reportedly Used in Russian Disinformation Campaign in Moldova,"Russian-linked entities allegedly deployed AI-generated images and videos to spread disinformation aimed at swaying Moldova’s referendum on E.U. membership. The AI-enhanced media campaign included fabricated stories and doctored visuals, the purpose of which was reportedly designed to amplify fear and undermine pro-E.U. sentiment in the days leading up to the referendum.",https://incidentdatabase.ai/cite/840,False,False,no-keyword-match
842,2024,Reportedly Hacked AI-Powered Robot Vacuums Allegedly Used for Surveillance and Harassment,"Hackers reportedly exploited a vulnerability in Ecovacs’s Deebot X2 robot vacuums, gaining unauthorized access to camera and microphone controls. Users reported privacy invasions and offensive language broadcasted through the devices. Although Ecovacs claimed to have resolved the security flaw, researchers suggest vulnerabilities remain that could potentially leave users exposed to surveillance and harassment through their AI-enabled devices.",https://incidentdatabase.ai/cite/842,False,False,no-keyword-match
843,2024,Generative AI Plagiarism Incident at Hingham High School Reportedly Tied to Inaccurate Citation Outputs from Grammarly AI,"In December 2023, two Hingham High School students (""RNH"" and unnamed) reportedly used Grammarly to create a script for an AP U.S. History project. The AI-generated text included fabricated citations to nonexistent books, which the student copied and pasted without verification or acknowledgment of AI use. This violated the school's academic integrity policies, leading to disciplinary action. RNH's parents later sued the school district, but a federal court ruled in favor of the school.",https://incidentdatabase.ai/cite/843,False,False,no-keyword-match
847,2024,"Brake Failure in Reportedly AI-Driven Tram Leads to Multiple Injuries in Saint Petersburg, Russia","During a test run in Saint Petersburg in Russia a reportedly AI-powered ""Smart Tram"" failed, leading to a crash that injured several pedestrians and trapped a woman under its wheels. The tram's AI system reportedly shut off unexpectedly, and both primary and emergency brakes failed despite pre-test checks.",https://incidentdatabase.ai/cite/847,False,False,no-keyword-match
849,2024,AI Detection Tools Allegedly Misidentify Neurodivergent and ESL Students' Work as AI-Generated in Academic Settings,"AI writing detection tools have reportedly continued to falsely flag genuine student work as AI-generated, disproportionately impacting ESL and neurodivergent students. Specific cases include Moira Olmsted, Ken Sahib, and Marley Stevens, who were penalized despite writing their work independently. Such tools reportedly exhibit biases, leading to academic penalties, probation, and strained teacher-student relationships.",https://incidentdatabase.ai/cite/849,False,False,no-keyword-match
852,2024,Alleged Fake Citations Undermine Expert Testimony in Minnesota Deepfake Law Case,"In a legal case defending Minnesota’s deepfake election misinformation law, Stanford misinformation expert Professor Jeff Hancock's affidavit allegedly cited non-existent academic sources, potentially generated by ChatGPT. The reportedly fabricated citations appear to have undermined the credibility of his testimony.",https://incidentdatabase.ai/cite/852,True,True,ambiguous-both-signals
857,2024,"Navigation App Allegedly Directs Car Over Damaged Bridge in Uttar Pradesh, Resulting in Three Deaths","A car reportedly using Google Maps for navigation was misled onto a collapsed bridge in Uttar Pradesh, India, due to outdated GPS data. The car plunged into the river below, resulting in three fatalities. ",https://incidentdatabase.ai/cite/857,False,False,no-keyword-match
859,2024,AI Models Reportedly Found to Provide Misinformation on Election Processes in Spanish,"An analysis reportedly found that multiple AI models provided inaccurate responses to election-related questions, with 52% of Spanish-language answers and 43% of English-language answers containing misinformation or omissions. Errors included misidentifying voting processes and providing information about foreign elections.",https://incidentdatabase.ai/cite/859,False,False,no-keyword-match
860,2023,"AI Camera Allegedly Misidentifies Dutch Motorist as Using Mobile Phone, Issuing €380 Fine","A Dutch smart camera on the A2 equipped with AI falsely identified a motorist as using a mobile phone while driving, issuing a €380 fine. The driver, Tim Hanssen, was scratching his head when the AI system misclassified the action.",https://incidentdatabase.ai/cite/860,False,False,no-keyword-match
861,2024,Apple Intelligence Reportedly Notified Users That Luigi Mangione Shot Himself and Benjamin Netanyahu Had Been Arrested,"Apple Intelligence reportedly sent push notifications falsely claiming that BBC News had reported Luigi Mangione's suicide and that The New York Times had reported Benjamin Netanyahu's arrest. On 1/16/2025, Apple reportedly disabled Apple Intelligence's notification summaries.",https://incidentdatabase.ai/cite/861,False,False,no-keyword-match
864,2024,"Generative AI Allegedly Used to Facilitate $255,000 Real Estate Fraud Scheme","A real estate scam is reported to have used AI-generated phishing emails to impersonate a title company lawyer, tricking homebuyer Raegan Bartlo into wiring $255,000 to a fraudulent account. The emails were alleged to be convincing, with no grammatical errors or tone issues. Bartlo recovered part of the funds but lost $112,000.",https://incidentdatabase.ai/cite/864,False,False,no-keyword-match
868,2024,Portland Water Bureau SERVUS Algorithm Reportedly Allocates Utility Bill Discount to High-Wealth Consumer,"The Portland Water Bureau's AI-driven pilot program for water bill discounts is reported to have randomly selected Tim Boyle, a wealthy high-water consumer, for a 40% discount intended for financially struggling customers. The program, developed by SERVUS, is meant to identify underserved individuals by using machine learning.",https://incidentdatabase.ai/cite/868,False,False,no-keyword-match
869,2024,TikTok Algorithms Allegedly Linked to Minors' Exposure to Harmful Content,"Seven French families are suing TikTok, alleging its algorithm exposed minors to harmful content promoting self-harm, eating disorders, and suicide. Two teenagers reportedly died by suicide after viewing such content, while others allegedly attempted suicide or developed mental health issues. The case seeks to establish TikTok's legal liability for failing to protect minors from harmful algorithmic content.",https://incidentdatabase.ai/cite/869,False,False,no-keyword-match
870,2024,Meeten Malware Campaign Reportedly Undermines Web3 Security Using AI-Legitimized Branding,"Threat actors, using aliases such as ""Meeten,"" ""Meetio,"" and ""Clusee,"" reportedly deployed AI-generated content to create fake company websites, blogs, and social media profiles, impersonating legitimate businesses in order to trick Web3 professionals and cryptocurrency users into downloading Realst malware. The malware allegedly targets macOS and Windows platforms, steals credentials, browser data, and cryptocurrency wallet information, exfiltrating sensitive data to remote servers.",https://incidentdatabase.ai/cite/870,False,False,no-keyword-match
882,2024,AI-Generated Reading Summaries on Fable App Reportedly Wrote Biased and Offensive Commentary,"Fable, a book-focused social app, used OpenAI’s API to generate AI-powered year-end reading summaries in December 2024. These summaries allegedly produced biased and offensive remarks about race, gender, and sexual orientation. Fable is reported to have apologized in a social media post on January 1, 2025.",https://incidentdatabase.ai/cite/882,False,False,no-keyword-match
883,2024,Alleged Fake AI-Generated Christmas Card Featuring Prince Harry and Meghan Markle's Children Circulates on Social Media,"An AI-generated Christmas card reportedly depicting Prince Harry and Meghan Markle’s children, Prince Archie and Princess Lilibet, was shared on social media as if it were authentic. The image is reported to have been created using older public photos and flawed AI editing.",https://incidentdatabase.ai/cite/883,False,False,no-keyword-match
885,2025,"Meta AI Characters Allegedly Exhibited Racism, Fabricated Identities, and Exploited User Trust","Meta deployed AI-generated profiles on its platforms, including Instagram and Facebook, as part of an experiment. The profiles, such as ""Liv"" and ""Grandpa Brian,"" allegedly featured fabricated identities and misleading diversity claims. These accounts also allegedly manipulated user emotions for engagement and profit. Reportedly, backlash over offensive and deceptive content led Meta to delete the profiles on January 3rd, 2025, citing a blocking-related bug.",https://incidentdatabase.ai/cite/885,False,False,no-keyword-match
889,2025,Tesla's 'Actually Smart Summon' Feature Reportedly Linked to Multiple Parking Lot Collisions,"Tesla's ""Actually Smart Summon"" feature, a remote parking system controlled via a smartphone app, reportedly failed to detect obstacles such as cars, walls, and parking signs, resulting in at least 16 collision incidents. The NHTSA is investigating safety concerns, including delayed user response times, potential overreliance on camera-only navigation, and noncompliance with crash reporting rules.",https://incidentdatabase.ai/cite/889,False,False,no-keyword-match
890,2025,AI-Generated Images of the Iconic Hollywood Sign Reportedly on Fire Circulating on Social Media,"During the January 2025 Southern California wildfires, AI-generated images of the iconic Hollywood Sign being on fire circulated on social media. ",https://incidentdatabase.ai/cite/890,False,False,no-keyword-match
892,2024,Apple Intelligence Allegedly Flags Scam Messages as High Priority,"Apple’s AI notification summarization and prioritization feature, part of the Apple Intelligence update, has reportedly flagged scam and phishing messages as high-priority, and is allegedly misleading users into trusting fraudulent communications. By rephrasing and condensing messages, the system is allegedly amplifying scam risks inadvertently and reportedly increasing the likelihood of financial harm for users.",https://incidentdatabase.ai/cite/892,False,False,no-keyword-match
916,2025,"Plymouth, Massachusetts Resident Reportedly Used AI Chatbots CrushOn.ai and JanitorAI to Harass and Intimidate Victims","In January 2025, James Florence Jr. of Plymouth, MA, agreed to plead guilty to cyberstalking charges involving the alleged use of AI tools like CrushOn.ai and JanitorAI. The U.S. Attorney’s Office reports the harassment spanned 2014–2024, though AI-driven tactics reportedly began around 2017. Florence allegedly created deepfake pornographic images, programmed AI chatbots to impersonate victims, distributed doctored content, exposed personal information, and encouraged online harassment.",https://incidentdatabase.ai/cite/916,True,True,ambiguous-both-signals
925,2024,Alleged License Plate Recognition Errors in Christchurch Lead to Wrongful Parking Fines,"An automated license plate recognition (LPR) system at The Landing car park in Christchurch, New Zealand, reportedly issued wrongful fines to dozens of parents dropping off and picking up children. The system allegedly misidentified multiple short visits as prolonged parking, which led to disputed penalties. The operator acknowledged potential errors but continued enforcement.",https://incidentdatabase.ai/cite/925,False,False,no-keyword-match
932,2024,BP New Zealand's License Plate Recognition System Reportedly Misidentified Auckland Driver for Fuel Theft in Whanganui,"BP’s license plate recognition system reportedly misidentified Auckland resident Buddhika Rajapakse as responsible for petrol theft in Whanganui. Despite the suspect vehicle being a different make, model, and color, the system allegedly linked Rajapakse’s plate to the thefts. BP has reportedly acknowledged a possible doctored plate but still sent multiple payment requests. Rajapakse has reportedly been forced to contest the claims multiple times.",https://incidentdatabase.ai/cite/932,False,False,no-keyword-match
934,2025,NHK Terminates AI Translation Service After Geopolitical Naming Error,"NHK announced the termination of its AI-powered multilingual subtitle service after an automatic translation error rendered ""Senkaku Islands"" as ""Diaoyu Islands,"" the Chinese designation. The mistake, discovered on February 10th, 2025 during a news segment, led NHK to deem the service inappropriate. The AI-based subtitles, powered by Google Translate, had been in use since 2020.",https://incidentdatabase.ai/cite/934,False,False,no-keyword-match
938,2025,"Purportedly AI-Assisted Impersonation of Martin Henderson in Romance Scam Leads to Reported NZ$375,000 Fraud","An alleged online romance scam exploiting AI-assisted impersonation defrauded a woman, ""Lea,"" of NZ$375,000 over two years. The scammer allegedly used AI-generated voice messages and deceptive text communication to pose as New Zealand actor Martin Henderson and is reported to have built up a relationship beginning in early 2023. The victim, believing the scam was real, reportedly relocated to New Zealand in December 2024, only discovering the fraud in February 2025.",https://incidentdatabase.ai/cite/938,True,True,ambiguous-both-signals
